Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;45;17,7;20;18;18;0;0;0;11;18;3,53;151,23
26 - Secretaria de Estado de Segurança;31909600 - Ressarcimento de Despesas de Pessoal Requisit;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;268.718,26;0;610.345,52;257.918,87;570.905,43;148.325,07;0;0;475.976,09;456.187,85;1.514.300,82;4.302.677,91
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;71.528,33;290.943,07;0;139.457,99;473.971,69;-207.908,00;0;0;0;1.959.133,96;7.647.552,00;10.374.679,04
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;412.404,88;-412.404,88;158.896,65;4.059.164,22;957.987,44;-150.446,59;-624.336,04;-405.799,71;0;15.577,48;0;4.011.043,45
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2061 -  ;0;69.952,50;470.610,07;279.556,70;299.442,39;0;0;-523.327,07;0;0;0;-42.411,61;553.822,98
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2061 -  ;0;1.995.622,86;3.847.049,90;0;663.280,86;0;0;-3.932.737,94;0;0;0;-2.182.512,66;390.703,02
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8032 -  ;0;83.464,49;0;0;0;0;0;0;0;0;-67.149,39;0;16.315,10
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0080 - INOVAÇÃO TECNOLÓGICA PARA A MELHORIA DOS PROC;2046 -  ;0;103.264,16;0;0;0;2.063.932,23;0;0;0;0;-215.049,48;0;1.952.146,91
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;332 - Relações de Trabalho;0125 - CAPACITAÇÃO PROFISSIONAL E TRABALHO;8298 -  ;0;750.000,00;0;1.500.000,00;0;0;0;0;0;0;0;-433,4;2.249.566,60
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;15.205,68;0;64.360,00;-5.470,88;9.063,75;-3.041,50;0;0;0;0;80.117,05
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;10.481,10;0;100.720,25;5.849,81;2.390,40;0;271.051,01;0;0;284,44;390.777,01
25 - Secretaria de Estado de Administração Peniten;31905800 - Outros Benefícios do RGPS - Área Urbana;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;1.786,21;1.401,00;6.970,67;6.837,09;0;-6.837,09;0;0;0;-1;10.156,88
21 - Secretaria de Estado da Casa Civil;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;1.488,49;0;8.790,10;77.574,16;0;0;0;0;0;216.683,94;304.536,69
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;4.575,75;0;0;48.979,93;0;1.088.816,31;13.362,25;2.160,02;0;18.717,59;1.176.611,85
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;440.810,00;1.250.000,00;0;0;0;0;0;-600;-1.568.311,73;0;121.898,27
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;158.775,48;0;0;0;0;0;0;0;0;0;158.775,48
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;73.839,41;0;0;0;0;0;0;0;0;0;73.839,41
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - EDUCAÇÃO EM SEGURANÇA CIDADÃ: EDUCANDO PARA P;1036 -  ;0;0;21.879,00;71.711,77;0;0;0;232.483,24;0;0;0;-567,97;325.506,04
26 - Secretaria de Estado de Segurança;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - ELABORAÇÃO E DISSEMINAÇÃO DE INFORMAÇÕES SOBR;5356 -  ;0;0;500;0;0;605;0;0;0;0;0;0;1.105,00
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0082 - FORTALECIMENTO DA VALORIZAÇÃO PROFISSIONAL;2001 -  ;0;0;33.100,00;0;-33.100,00;0;0;0;0;0;0;0;0
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;6.561.878,00;37.118.781,20;0;-29.269.159,20;0;0;0;0;0;158.681.648,68;173.093.148,68
21 - Secretaria de Estado da Casa Civil;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;781 - Transporte Aéreo;0059 - DESENVOLVIMENTO DAS ATIVIDADES DE SEGURANÇA O;2039 -  ;0;0;31.817,96;0;0;3.345,90;0;0;0;0;0;0;35.163,86
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;0467 -  ;0;0;0;861.461,00;19.404,59;3.514,74;0;0;0;0;0;-861.521,57;22.858,76
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;60.000,00;0;5.401,95;0;0;0;5.401,95;0;0;70.803,90
26 - Secretaria de Estado de Segurança;31919200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;4.611.419,46;1.170.724,51;0;-4.611.419,46;0;0;0;0;-1.170.724,51;0
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;100.000,00;0;0;0;0;0;0;0;-100.000,00;0
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;936,11;0;0;720,11;0;0;0;183,73;0;1.839,95
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8277 -  ;0;0;0;889.137,94;27.283,05;7.514,57;-34.797,62;0;0;0;0;0;889.137,94
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8277 -  ;0;0;0;27.485,67;0;0;0;0;0;0;0;0;27.485,67
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8279 -  ;0;0;0;5.232,28;44.000,00;5.307,71;0;0;0;0;0;0;54.539,99
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;117.000,00;8.638.102,23;0;0;0;0;0;0;-140.490,62;8.614.611,61
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;4.772.867,34;0;0;0;0;0;0;0;0;4.772.867,34
26 - Secretaria de Estado de Segurança;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;6.223,00;0;0;0;0;0;0;0;6.223,00
26 - Secretaria de Estado de Segurança;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;11.867,00;0;50.023,36;-37.490,00;0;0;0;-13.489,47;10.910,89
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;12.461.046,89;0;17.947.021,00;0;0;0;0;0;30.408.067,89
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;5.982.339,11;0;0;0;0;0;0;0;5.982.339,11
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8032 -  ;0;0;0;0;68.842,77;0;0;-68.842,77;0;0;0;0;0
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8250 -  ;0;0;0;0;4.980,00;2.442.751,69;0;0;0;-4.980,00;0;0;2.442.751,69
26 - Secretaria de Estado de Segurança;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - EDUCAÇÃO EM SEGURANÇA CIDADÃ: EDUCANDO PARA P;1036 -  ;0;0;0;0;15.358,20;0;0;46.472,40;0;0;0;0;61.830,60
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - EDUCAÇÃO EM SEGURANÇA CIDADÃ: EDUCANDO PARA P;5364 -  ;0;0;0;0;10.650,86;0;0;0;0;0;0;0;10.650,86
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8228 -  ;0;0;0;0;145;0;0;0;0;0;0;0;145
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;113.000,00;0;1.980,06;0;0;0;0;-39.480,06;75.500,00
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2297 -  ;0;0;0;0;0;3.511.977,39;0;0;0;0;0;-758,48;3.511.218,91
25 - Secretaria de Estado de Administração Peniten;33900100 - Aposentadorias e Reformas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;5.244,99;0;-5.244,99;0;5.244,99;0;0;5.244,99
26 - Secretaria de Estado de Segurança;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;500.000,00;0;0;0;0;0;-500.000,00;0
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;39.802,14;47.999,97;37.490,00;0;0;0;-51.642,56;73.649,55
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;27.773,07;55.244,76;0;0;0;0;-17.473,17;65.544,66
07 - Secretaria de Estado de Obras;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;1632 -  ;0;0;0;0;0;44.716,25;0;0;0;0;0;0;44.716,25
07 - Secretaria de Estado de Obras;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;1632 -  ;0;0;0;0;0;16.162,50;0;0;0;0;0;0;16.162,50
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8250 -  ;0;0;0;0;0;1.022.926,80;0;-16.851,60;0;0;-6.075,20;-4.621,00;995.379,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;3.828.800,00;0;0;0;0;0;-1.994.788,22;1.834.011,78
21 - Secretaria de Estado da Casa Civil;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2010 -  ;0;0;0;0;0;0;398;0;0;0;0;0;398
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2010 -  ;0;0;0;0;0;0;398;0;0;0;0;0;398
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;899.571,60;0;0;0;0;4.712.489,16;5.612.060,76
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;22.100.427,64;0;0;0;0;337.699,98;22.438.127,62
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;6.662.114,10;0;0;0;0;2.220.704,55;8.882.818,65
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;1.110.352,35;0;0;0;0;0;1.110.352,35
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - ELABORAÇÃO E DISSEMINAÇÃO DE INFORMAÇÕES SOBR;5356 -  ;0;0;0;0;0;0;5.229,60;0;0;0;0;0;5.229,60
26 - Secretaria de Estado de Segurança;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - ELABORAÇÃO E DISSEMINAÇÃO DE INFORMAÇÕES SOBR;5356 -  ;0;0;0;0;0;0;71,49;0;0;0;0;0;71,49
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;20,05;0;0;0;0;-20,05;0
25 - Secretaria de Estado de Administração Peniten;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;449.759,44;1.095.030,09;0;0;1.364.295,59;2.909.085,12
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;0;0;99.005,00;0;0;0;0;99.005,00
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;283.191,76;0;0;-44.205,35;238.986,41
16 - Secretaria de Estado de Defesa Civil;33901900 - Auxílio-Fardamento;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;407.043,03;0;0;0;407.043,03
16 - Secretaria de Estado de Defesa Civil;33904600 - Auxílio Alimentação;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;87.250,77;0;0;0;87.250,77
26 - Secretaria de Estado de Segurança;33906700 - Depósitos Compulsórios;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;7.882,45;0;-7.882,45;0
26 - Secretaria de Estado de Segurança;31909400 - Indenizações e Restituições Trabalhistas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;16.365,86;15.621,45;0;31.987,31
21 - Secretaria de Estado da Casa Civil;33900800 - Outros Benefícios Assistenciais do Servidor e;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;3.986,94;0;3.986,94
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;62.650,63;62.650,63
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;0;0;0;0;0;246.968,21;246.968,21
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8277 -  ;1;0;0;0;0;0;0;0;0;0;0;-1;0
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;4.627.791,00;3.172.622,30;0;1.804.199,68;0;-2.879.003,48;-1.928.651,37;0;-207.399,46;0;4.446.149,26;9.035.707,93
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;36.344,20;4.309.286,00;0;0;0;0;0;0;-71,68;4.345.558,52
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;1.490.983,78;0;0;0;0;0;0;0;0;1.490.983,78
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;5.485.971,23;0;0;0;0;0;0;17.947.012,87;23.432.984,10
26 - Secretaria de Estado de Segurança;33901500 - Diárias - Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;853;0;0;0;0;0;0;853
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;0;0;103.939,08;20.843,40;20.843,40;20.843,40;0;41.292,06;3.600.981,87;3.808.743,21
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8032 -  ;0;0;0;0;0;0;500.000,00;0;0;0;0;0;500.000,00
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;251.873,35;0;0;0;0;255.352,23;507.225,58
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;6.345.311,50;0;0;0;0;0;6.345.311,50
21 - Secretaria de Estado da Casa Civil;31901600 - Outras Despesas Variáveis - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;1.148.147,23;1.152.742,28;-71.375,78;2.229.513,73
25 - Secretaria de Estado de Administração Peniten;31900300 - Pensões do RPPS e do Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;19.768,01;6.368,01;0;26.136,02
25 - Secretaria de Estado de Administração Peniten;31900400 - Contratação por Tempo Determinado;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;293.622,58;285.600,00;0;579.222,58
25 - Secretaria de Estado de Administração Peniten;31900500 - Outros Benefícios Previdenciários do Servidor;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;1,8;1,8;0;3,6
25 - Secretaria de Estado de Administração Peniten;31900700 - Contribuição a Entidades Fechadas de Previdên;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;2.641,23;2.728,02;0;5.369,25
25 - Secretaria de Estado de Administração Peniten;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;36.486.859,84;40.025.649,98;-271.151,27;76.241.358,55
25 - Secretaria de Estado de Administração Peniten;31901300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;199.050,62;300.006,96;-207.781,46;291.276,12
25 - Secretaria de Estado de Administração Peniten;31901600 - Outras Despesas Variáveis - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;1.935.612,76;1.676.928,43;279.300,00;3.891.841,19
25 - Secretaria de Estado de Administração Peniten;31909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;24.096,05;0;0;24.096,05
25 - Secretaria de Estado de Administração Peniten;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;8.328.109,92;8.569.441,62;-214.366,17;16.683.185,37
26 - Secretaria de Estado de Segurança;31900100 - Aposentadorias e Reformas;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;2.682,46;2.682,46;2.682,46;8.047,38
26 - Secretaria de Estado de Segurança;31900300 - Pensões do RPPS e do Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;355,48;355,48;355,48;1.066,44
26 - Secretaria de Estado de Segurança;31900400 - Contratação por Tempo Determinado;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;1.101.120,04;1.115.842,10;-2.216.962,14;0
26 - Secretaria de Estado de Segurança;31900500 - Outros Benefícios Previdenciários do Servidor;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;7,2;0;5,4;12,6
