Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904600 - Auxílio Alimentação;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;2.647.693,36
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;3.795.470,15
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;899.079,36
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33913000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;4.666.081,67
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31900700 - Contribuição a Entidades Fechadas de Previdên;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;138.000,00
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;115.207.349,07
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31901600 - Outras Despesas Variáveis - Pessoal Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;5.800.000,00
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31911300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;25.500.000,00
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;529.331,88;8.784,41;0;0;0;0;0;0;0;0;-102.588,95;435.527,34
26 - Secretaria de Estado de Segurança            ;33900800 - Outros Benefícios Assistenciais do Servidor e;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;1.200.000,00;1.200.000,00;0;1.200.000,00;0;1.200.000,00;2.600.000,00;0;1.800.000,00;0;-1.006.000,00;8.194.000,00
26 - Secretaria de Estado de Segurança            ;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;784;14.713,00;24.668,00;1.390,00;38.437,00;23.717,00;28.401,00;157.686,00;27.711,00;476;0;317.983,00
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;13.603,14;472.716,99;142.801,33;38.440,45;0;212,59;459.902,27;0;208.953,00;2.096.557,68;0;3.433.187,45
26 - Secretaria de Estado de Segurança            ;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;4.770,00;0;0;795;0;0;0;476,92;0;1.298,46;-2.385,00;4.955,38
26 - Secretaria de Estado de Segurança            ;31900700 - Contribuição a Entidades Fechadas de Previdên;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;181.937,05;78.976,05;0;159.962,79;0;167.563,68;84.525,72;87.831,66;98.042,62;101.321,97;194.899,39;1.155.060,93
26 - Secretaria de Estado de Segurança            ;31919200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;160.000,00;0;0;0;0;0;0;0;0;0;0;160.000,00
26 - Secretaria de Estado de Segurança            ;33913000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;9.332.163,34;4.666.081,67;4.666.081,67;16.666.082,25;0;0;1.998.244,43;4.666.081,67;4.666.081,67;4.666.081,67;4.666.081,67;55.992.980,04
21 - Secretaria de Estado da Casa Civil e Desenvol;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0059 - Desenvolvimento das Atividades de Segurança O;2281 -  ;0;2.817,00;12.310,00;10.113,00;11.639,00;8.533,00;9.342,00;8.949,00;10.386,00;8.722,00;34.262,00;-23.074,00;93.999,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0059 - Desenvolvimento das Atividades de Segurança O;2281 -  ;0;20.000,00;0;20.000,00;0;-1.500,00;20.000,00;0;2.546,41;0;20.000,00;0;81.046,41
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2055 -  ;0;1.000.000,00;1.000.000,00;901.675,66;-713.067,14;0;-67.370,00;0;0;0;2.205.944,34;-1.903.427,74;2.423.755,12
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;11.818.182,00;3.833.000,00;0;11.500.000,00;0;0;7.666.666,66;0;11.182.151,34;0;-146.681,27;45.853.318,73
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;4.952.212,04;2.013.140,74;410.959,71;114.086,82;79.947,15;8.136.529,35;133.976,30;-1.222.687,52;0;0;-6.897.803,69;7.720.360,90
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;18.842.500,00;0;9.421.250,00;12.325.000,00;9.421.250,00;0;12.325.000,00;0;0;0;0;62.335.000,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8250 -  ;0;74.136,75;20.598,44;120.342,00;-15.540,50;40.777,00;0;6.960,00;-112.800,00;0;0;0;134.473,69
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8250 -  ;0;5.845,00;194.197,03;0;65.554,16;0;0;137,9;7.750,00;0;787.059,88;-3.491,49;1.057.052,48
26 - Secretaria de Estado de Segurança            ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;183 - Informação e Inteligência;0078 - Polícia Pacificadora;5355 -  ;0;223;0;35;0;0;0;0;246;140;639;0;1.283,00
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;800.000,00;800.000,00;0;0;800.000,00;0;0;800.000,00;0;-468.931,41;2.731.068,59
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;262.659,40;33.727,24;847.030,48;1.749.152,54;2.663.666,40;15.342,01;3.208.325,54;463.665,29;0;-1.594.541,65;7.649.027,25
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;365.566,57;0;0;85.111,67;0;0;0;0;0;0;450.678,24
25 - Secretaria de Estado de Administração Peniten;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;1.509.549,72;0;0;744.608,35;0;0;0;0;0;0;2.254.158,07
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;579.756,19;929.971,29;263.337,11;90.625,56;0;0;0;1.017.960,10;302.710,20;0;3.184.360,45
26 - Secretaria de Estado de Segurança            ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;8.518,00;4.172,00;9.805,00;3.659,00;6.373,00;22.010,00;27.466,04;12.520,00;10.412,00;-3.225,00;101.710,04
26 - Secretaria de Estado de Segurança            ;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;18.843,50;0;0;0;0;0;0;0;18.902,00;27.553,50;65.299,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;40.422,51;650.423,42;5.932,76;4.985,47;1.547,52;0;11.801,99;0;2.277.347,41;362.128,14;3.354.589,22
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;743,4;408,23;20.853,95;72,28;76.582,72;3.598,33;3.377,46;164.252,28;141.229,62;264.618.882,00;265.030.000,27
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0067 - Gestão da Tecnologia da Informação, Comunicaç;8279 -  ;0;0;22.399,60;124.550,36;1.748,03;0;0;0;0;0;0;0;148.697,99
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2055 -  ;0;0;2.743.187,85;970.917,73;-872.490,55;2.657.917,82;0;69.375,00;295.903,00;10.802,72;9.377.043,08;-3.929.169,19;11.323.487,46
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2055 -  ;0;0;1.410.371,89;0;26.060,13;0;0;0;0;37.023,04;871.876,06;0;2.345.331,12
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;0;232.200,00;957.000,00;0;0;0;778.541,67;0;0;78.243,84;-556.715,29;1.489.270,22
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;0;500.000,00;825.901,43;0;0;0;1.117.386,68;0;0;0;-1.111.714,46;1.331.573,65
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8250 -  ;0;0;8.706,95;0;0;0;0;49.198,58;0;0;0;0;57.905,53
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0082 - Fortalecimento da Valorização Profissional;2001 -  ;0;0;1.360,00;0;324,85;0;0;0;0;0;0;-1.360,00;324,85
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0082 - Fortalecimento da Valorização Profissional;2001 -  ;0;0;4.901,39;0;324,85;0;0;0;0;0;0;0;5.226,24
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;306 - Alimentação e Nutrição;0119 - Garantia dos Direitos dos Custodiados;8227 -  ;0;0;103.158.999,15;36.981.175,92;-67.064.080,18;15.441.901,04;41.456.114,83;15.891.496,21;5.139.315,84;53.761.584,52;47.058.974,83;79.830.447,70;331.655.929,86
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;306 - Alimentação e Nutrição;0119 - Garantia dos Direitos dos Custodiados;8227 -  ;0;0;2.964.742,90;822.393,96;816.757,05;0;0;0;0;0;0;0;4.603.893,91
26 - Secretaria de Estado de Segurança            ;44901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;1.100,00;0;0;0;0;0;0;0;0;1.100,00
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;138.888,00;0;13.416,00;0;0;0;0;0;0;152.304,00
21 - Secretaria de Estado da Casa Civil e Desenvol;31909400 - Indenizações e Restituições Trabalhistas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;11.603,63;0;0;0;639,7;0;2.363,28;0;273,8;14.880,41
26 - Secretaria de Estado de Segurança            ;31909100 - Sentenças Judiciais;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;9.514,60;0;0;0;0;0;0;0;0;9.514,60
26 - Secretaria de Estado de Segurança            ;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;3.768,70;0;0;0;0;0;0;3.780,40;8.581,74;16.130,84
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0067 - Gestão da Tecnologia da Informação, Comunicaç;8277 -  ;0;0;0;244.100,39;0;0;0;0;6.144,51;0;0;0;250.244,90
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8059 -  ;0;0;0;72.498,75;0;0;0;0;0;0;0;0;72.498,75
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8198 -  ;0;0;0;167.093,34;0;0;0;0;0;0;0;0;167.093,34
26 - Secretaria de Estado de Segurança            ;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -  ;0;0;0;26.356,00;0;0;0;0;0;6.006,00;0;0;32.362,00
26 - Secretaria de Estado de Segurança            ;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -  ;0;0;0;5.271,20;0;0;0;0;0;171,6;1.029,60;0;6.472,40
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -  ;0;0;0;374,4;0;0;0;0;0;0;0;0;374,4
26 - Secretaria de Estado de Segurança            ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;5356 -  ;0;0;0;50;195;400;85;485;132;0;0;0;1.347,00
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0119 - Garantia dos Direitos dos Custodiados;8228 -  ;0;0;0;12.870,00;0;0;0;345.158,89;0;0;0;-324.196,89;33.832,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;332 - Relações de Trabalho;0125 - Capacitação Profissional e Trabalho;8298 -  ;0;0;0;707.367,15;0;629.425,35;700.000,00;0;100.000,00;0;0;1.225.118,35;3.361.910,85
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;2.508.419,71;10.156.695,00;0;0;0;0;5.680,00;0;-6.702.008,76;5.968.785,95
21 - Secretaria de Estado da Casa Civil e Desenvol;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;781 - Transporte Aéreo;0059 - Desenvolvimento das Atividades de Segurança O;2039 -  ;0;0;0;5.337,88;0;0;0;0;0;0;37.522,83;0;42.860,71
21 - Secretaria de Estado da Casa Civil e Desenvol;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;795;0;0;0;0;0;0;0;795
26 - Secretaria de Estado de Segurança            ;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;35.813,80;0;0;0;0;4.000,00;0;0;39.813,80
26 - Secretaria de Estado de Segurança            ;31900300 - Pensões do RPPS e do Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;2.049,40;751,45;409,88;1.125.676,15;1.077.049,61;1.067.038,45;1.072.565,33;2.289.831,76;6.635.372,03
26 - Secretaria de Estado de Segurança            ;31909400 - Indenizações e Restituições Trabalhistas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;207.028,60;309.978,24;478,4;478,4;0;0;0;0;517.963,64
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;2.915,10;0;0;0;0;0;0;26.197.951,39;26.200.866,49
26 - Secretaria de Estado de Segurança            ;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;1012 -  ;0;0;0;0;238,46;0;0;0;0;0;0;0;238,46
25 - Secretaria de Estado de Administração Peniten;31909600 - Ressarcimento de Despesas de Pessoal Requisit;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;67.027,71;0;32.685,12;33.570,25;65.370,24;97.367,97;185.175,81;481.197,10
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;1008 -  ;0;0;0;0;0;234;0;0;0;0;0;-234;0
21 - Secretaria de Estado da Casa Civil e Desenvol;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;5.405,01;0;0;0;49.144,94;0;54.549,95
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;776.548,78;0;0;0;0;0;776.548,78
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;4.708,80;0;0;0;0;0;4.708,80
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;13.602,00;0;8.091,90;0;-13.602,00;8.091,90
16 - Secretaria de Estado de Defesa Civil         ;31900300 - Pensões do RPPS e do Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;51.328,42;48.228,05;48.228,05;48.228,05;175.906,22;371.918,79
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;0;0;0;19.223,74;27.794,89;193.549,00;0;0;240.567,63
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;5519 -  ;0;0;0;0;0;0;0;84.876,00;0;0;0;0;84.876,00
26 - Secretaria de Estado de Segurança            ;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;1008 -  ;0;0;0;0;0;0;0;670;0;0;0;0;670
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0080 - Inovação Tecnológica para a Melhoria dos Proc;2046 -  ;0;0;0;0;0;0;0;135.324,89;630.537,17;0;0;0;765.862,06
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0082 - Fortalecimento da Valorização Profissional;1024 -  ;0;0;0;0;0;0;0;1.788,09;0;0;0;0;1.788,09
25 - Secretaria de Estado de Administração Peniten;33906700 - Depósitos Compulsórios;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;197.740,78;0;0;0;197.740,78
25 - Secretaria de Estado de Administração Peniten;31919200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;128.610,45;0;0;0;128.610,45
25 - Secretaria de Estado de Administração Peniten;31919600 - Ressarcimento de Despesas de Pessoal Requisit;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;52.345,85;0;0;0;52.345,85
21 - Secretaria de Estado da Casa Civil e Desenvol;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;200;0;0;0;200
07 - Secretaria de Estado de Obras;44909300 - Indenizações e Restituições;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0069 - Modernização da Polícia;1632 -  ;0;0;0;0;0;0;0;0;176.881,12;-176.881,12;0;0;0
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;0;0;0;0;0;0;0;247.900,00;0;0;-247.900,00;0
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;0;0;0;15.531,70;0;0;0;15.531,70
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;10.267.659,50;-7.409.459,50;17.612,00;-1.091.213,44;1.784.598,56
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;85,2;0;0;0;85,2
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;0;0;0;0;0;0;0;3.184,00;0;-3.184,00;0
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;0;0;0;0;0;0;0;1.592,00;0;0;1.592,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;9.922,00;-1.080,00;0;8.842,00
07 - Secretaria de Estado de Obras;44905100 - Obras e Instalações;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0069 - Modernização da Polícia;1632 -  ;0;0;0;0;0;0;0;0;0;176.881,12;0;0;176.881,12
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;0;0;0;0;0;419,84;0;0;419,84
26 - Secretaria de Estado de Segurança            ;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0080 - Inovação Tecnológica para a Melhoria dos Proc;2046 -  ;0;0;0;0;0;0;0;0;0;530;0;-530;0
21 - Secretaria de Estado da Casa Civil e Desenvol;33900800 - Outros Benefícios Assistenciais do Servidor e;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;2.187,09;0;2.187,09
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;1.182,36;0;1.182,36
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0082 - Fortalecimento da Valorização Profissional;2001 -  ;0;0;0;0;0;0;0;0;0;0;550;0;550
26 - Secretaria de Estado de Segurança            ;33900800 - Outros Benefícios Assistenciais do Servidor e;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;0;0;0;17.496,72;17.496,72
